GAME_ID,GAME_DATE,TEAM,OPP_TEAM,GF,GA,SF,SA
2025020020,2025-10-09,SJS,VGK,3,4,23,31
2025020020,2025-10-09,VGK,SJS,4,3,31,23
2025020021,2025-10-09,ANA,SEA,1,3,36,31
2025020021,2025-10-09,SEA,ANA,3,1,31,36
2025020022,2025-10-11,LAK,WPG,2,3,32,27
2025020022,2025-10-11,WPG,LAK,3,2,27,32
2025020023,2025-10-11,CGY,STL,2,4,29,28
2025020023,2025-10-11,STL,CGY,4,2,28,29
2025020024,2025-10-11,BOS,BUF,3,1,31,22
2025020024,2025-10-11,BUF,BOS,1,3,22,31
2025020025,2025-10-11,DET,TOR,6,3,35,23
2025020025,2025-10-11,TOR,DET,3,6,23,35
2025020026,2025-10-11,NJD,TBL,5,3,31,17
2025020026,2025-10-11,TBL,NJD,3,5,17,31
2025020027,2025-10-11,FLA,OTT,6,2,27,28
2025020027,2025-10-11,OTT,FLA,2,6,28,27
2025020028,2025-10-11,NYI,WSH,2,4,36,29
2025020028,2025-10-11,WSH,NYI,4,2,29,36
2025020029,2025-10-11,NYR,PIT,6,1,30,19
2025020029,2025-10-11,PIT,NYR,1,6,19,30
2025020030,2025-10-11,CAR,PHI,4,3,39,23
2025020030,2025-10-11,PHI,CAR,3,4,23,39
2025020031,2025-10-11,CHI,MTL,2,3,22,28
2025020031,2025-10-11,MTL,CHI,3,2,28,22
2025020032,2025-10-11,NSH,UTA,2,3,23,23
2025020032,2025-10-11,UTA,NSH,3,2,23,23
2025020033,2025-10-11,CBJ,MIN,7,4,32,52
2025020033,2025-10-11,MIN,CBJ,4,7,52,32
2025020034,2025-10-11,COL,DAL,4,4,39,22
2025020034,2025-10-11,DAL,COL,4,4,22,39
2025020035,2025-10-11,EDM,VAN,3,1,37,15
2025020035,2025-10-11,VAN,EDM,1,3,15,37
2025020036,2025-10-11,ANA,SJS,7,6,44,23
2025020036,2025-10-11,SJS,ANA,6,7,23,44
2025020037,2025-10-11,SEA,VGK,2,1,22,27
2025020037,2025-10-11,VGK,SEA,1,2,27,22
2025020038,2025-10-12,NYR,WSH,0,1,35,21
2025020038,2025-10-12,WSH,NYR,1,0,21,35
2025020039,2025-10-13,BUF,COL,1,3,28,37
2025020039,2025-10-13,COL,BUF,3,1,37,28
2025020040,2025-10-13,BOS,TBL,3,4,33,23
2025020040,2025-10-13,TBL,BOS,4,3,23,33
2025020041,2025-10-13,NSH,OTT,4,1,26,32
2025020041,2025-10-13,OTT,NSH,1,4,32,26
2025020042,2025-10-13,NYI,WPG,2,5,35,26
2025020042,2025-10-13,WPG,NYI,5,2,26,35
2025020043,2025-10-13,DET,TOR,3,2,15,40
2025020043,2025-10-13,TOR,DET,2,3,40,15
2025020044,2025-10-13,FLA,PHI,2,5,26,22
2025020044,2025-10-13,PHI,FLA,5,2,22,26
2025020045,2025-10-13,CBJ,NJD,2,3,33,28
2025020045,2025-10-13,NJD,CBJ,3,2,28,33
2025020046,2025-10-13,STL,VAN,5,2,36,29
2025020046,2025-10-13,VAN,STL,2,5,29,36
2025020047,2025-10-13,LAK,MIN,3,3,34,26
2025020047,2025-10-13,MIN,LAK,3,3,26,34
2025020048,2025-10-13,CHI,UTA,3,1,14,22
2025020048,2025-10-13,UTA,CHI,1,3,22,14
2025020049,2025-10-14,NSH,TOR,4,7,30,28
2025020049,2025-10-14,TOR,NSH,7,4,28,30
2025020050,2025-10-14,MTL,SEA,5,4,22,22
2025020050,2025-10-14,SEA,MTL,4,5,22,22
2025020051,2025-10-14,EDM,NYR,2,0,22,30
2025020051,2025-10-14,NYR,EDM,0,2,30,22
2025020052,2025-10-14,TBL,WSH,2,3,19,28
2025020052,2025-10-14,WSH,TBL,3,2,28,19
2025020053,2025-10-14,CGY,VGK,2,4,29,30
2025020053,2025-10-14,VGK,CGY,4,2,30,29
2025020054,2025-10-14,DAL,MIN,5,2,25,41
2025020054,2025-10-14,MIN,DAL,2,5,41,25
2025020055,2025-10-14,CAR,SJS,5,1,43,17
2025020055,2025-10-14,SJS,CAR,1,5,17,43
2025020056,2025-10-14,ANA,PIT,4,3,22,25
2025020056,2025-10-14,PIT,ANA,3,4,25,22
2025020057,2025-10-15,BUF,OTT,8,4,27,37
2025020057,2025-10-15,OTT,BUF,4,8,37,27
2025020058,2025-10-15,DET,FLA,4,1,25,21
2025020058,2025-10-15,FLA,DET,1,4,21,25
2025020059,2025-10-15,CHI,STL,8,3,29,26
2025020059,2025-10-15,STL,CHI,3,8,26,29
2025020060,2025-10-15,CGY,UTA,1,3,20,32
2025020060,2025-10-15,UTA,CGY,3,1,32,20
2025020061,2025-10-16,NYR,TOR,1,2,29,24
2025020061,2025-10-16,TOR,NYR,2,1,24,29
2025020062,2025-10-16,MTL,NSH,3,2,30,19
2025020062,2025-10-16,NSH,MTL,2,3,19,30
2025020063,2025-10-16,OTT,SEA,3,3,23,33
2025020063,2025-10-16,SEA,OTT,3,3,33,23
2025020064,2025-10-16,FLA,NJD,1,3,22,33
2025020064,2025-10-16,NJD,FLA,3,1,33,22
2025020065,2025-10-16,EDM,NYI,2,4,33,25
2025020065,2025-10-16,NYI,EDM,4,2,25,33
2025020066,2025-10-16,PHI,WPG,2,5,17,15
2025020066,2025-10-16,WPG,PHI,5,2,15,17
2025020067,2025-10-16,CBJ,COL,1,4,23,36
2025020067,2025-10-16,COL,CBJ,4,1,36,23
2025020068,2025-10-16,DAL,VAN,3,5,31,26
2025020068,2025-10-16,VAN,DAL,5,3,26,31
2025020069,2025-10-16,BOS,VGK,5,6,24,37
2025020069,2025-10-16,VGK,BOS,6,5,37,24
2025020070,2025-10-16,ANA,CAR,1,4,24,32
2025020070,2025-10-16,CAR,ANA,4,1,32,24
2025020071,2025-10-16,LAK,PIT,2,4,32,26
2025020071,2025-10-16,PIT,LAK,4,2,26,32
2025020072,2025-10-17,DET,TBL,2,1,31,32
2025020072,2025-10-17,TBL,DET,1,2,32,31
2025020073,2025-10-17,MIN,WSH,1,5,14,45
2025020073,2025-10-17,WSH,MIN,5,1,45,14
2025020074,2025-10-17,CHI,VAN,2,2,33,32
2025020074,2025-10-17,VAN,CHI,2,2,32,33
2025020075,2025-10-17,SJS,UTA,3,6,21,34
2025020075,2025-10-17,UTA,SJS,6,3,34,21
2025020076,2025-10-18,BUF,FLA,3,0,31,32
2025020076,2025-10-18,FLA,BUF,0,3,32,31
2025020077,2025-10-18,NYI,OTT,5,4,23,32
2025020077,2025-10-18,OTT,NYI,4,5,32,23
2025020078,2025-10-18,EDM,NJD,3,5,30,23
2025020078,2025-10-18,NJD,EDM,5,3,23,30
2025020079,2025-10-18,SEA,TOR,4,3,28,30
2025020079,2025-10-18,TOR,SEA,3,4,30,28
2025020080,2025-10-18,MTL,NYR,3,4,24,22
2025020080,2025-10-18,NYR,MTL,4,3,22,24
2025020081,2025-10-18,MIN,PHI,1,2,16,21
2025020081,2025-10-18,PHI,MIN,2,1,21,16
2025020082,2025-10-18,CBJ,TBL,3,2,31,24
2025020082,2025-10-18,TBL,CBJ,2,3,24,31
2025020083,2025-10-18,DAL,STL,1,3,19,22
2025020083,2025-10-18,STL,DAL,3,1,22,19
2025020084,2025-10-18,NSH,WPG,1,4,31,24
2025020084,2025-10-18,WPG,NSH,4,1,24,31
2025020085,2025-10-18,BOS,COL,1,4,14,38
2025020085,2025-10-18,COL,BOS,4,1,38,14
2025020086,2025-10-18,CAR,LAK,4,3,40,28
2025020086,2025-10-18,LAK,CAR,3,4,28,40
2025020087,2025-10-18,CGY,VGK,1,6,27,28
2025020087,2025-10-18,VGK,CGY,6,1,28,27
2025020088,2025-10-18,PIT,SJS,3,0,27,31
2025020088,2025-10-18,SJS,PIT,0,3,31,27
2025020089,2025-10-19,VAN,WSH,4,3,24,31
2025020089,2025-10-19,WSH,VAN,3,4,31,24
2025020090,2025-10-19,DET,EDM,4,2,25,18
2025020090,2025-10-19,EDM,DET,2,4,18,25
2025020091,2025-10-19,ANA,CHI,1,2,39,30
2025020091,2025-10-19,CHI,ANA,2,1,30,39
2025020092,2025-10-19,BOS,UTA,2,3,26,27
2025020092,2025-10-19,UTA,BOS,3,2,27,26
2025020093,2025-10-20,MIN,NYR,3,1,32,24
2025020093,2025-10-20,NYR,MIN,1,3,24,32
2025020094,2025-10-20,PHI,SEA,5,2,27,23
2025020094,2025-10-20,SEA,PHI,2,5,23,27
2025020095,2025-10-20,BUF,MTL,2,4,32,32
2025020095,2025-10-20,MTL,BUF,4,2,32,32
2025020096,2025-10-20,CGY,WPG,1,2,33,27
2025020096,2025-10-20,WPG,CGY,2,1,27,33
2025020097,2025-10-20,CAR,VGK,1,4,27,26
2025020097,2025-10-20,VGK,CAR,4,1,26,27
2025020098,2025-10-21,NJD,TOR,5,2,35,25
2025020098,2025-10-21,TOR,NJD,2,5,25,35
2025020099,2025-10-21,EDM,OTT,3,2,25,21
2025020099,2025-10-21,OTT,EDM,2,3,21,25
2025020100,2025-10-21,NYI,SJS,4,3,27,36
2025020100,2025-10-21,SJS,NYI,3,4,36,27
2025020101,2025-10-21,PIT,VAN,5,1,26,24
2025020101,2025-10-21,VAN,PIT,1,5,24,26
2025020102,2025-10-21,SEA,WSH,1,4,19,34
2025020102,2025-10-21,WSH,SEA,4,1,34,19
2025020103,2025-10-21,BOS,FLA,3,4,31,23
2025020103,2025-10-21,FLA,BOS,4,3,23,31
2025020104,2025-10-21,LAK,STL,2,1,28,18
2025020104,2025-10-21,STL,LAK,1,2,18,28
2025020105,2025-10-21,ANA,NSH,5,2,32,28
2025020105,2025-10-21,NSH,ANA,2,5,28,32
2025020106,2025-10-21,CBJ,DAL,5,1,29,23
2025020106,2025-10-21,DAL,CBJ,1,5,23,29
2025020107,2025-10-21,COL,UTA,3,4,33,33
2025020107,2025-10-21,UTA,COL,4,3,33,33
2025020108,2025-10-22,MIN,NJD,1,4,31,35
2025020108,2025-10-22,NJD,MIN,4,1,35,31
2025020109,2025-10-22,BUF,DET,4,2,31,31
2025020109,2025-10-22,DET,BUF,2,4,31,31
2025020110,2025-10-22,CGY,MTL,1,2,37,28
2025020110,2025-10-22,MTL,CGY,2,1,28,37
2025020111,2025-10-23,ANA,BOS,7,5,30,42
2025020111,2025-10-23,BOS,ANA,5,7,42,30
2025020112,2025-10-23,OTT,PHI,2,1,33,23
2025020112,2025-10-23,PHI,OTT,1,2,23,33
2025020113,2025-10-23,CHI,TBL,3,2,25,31
2025020113,2025-10-23,TBL,CHI,2,3,31,25
2025020114,2025-10-23,FLA,PIT,3,5,37,17
2025020114,2025-10-23,PIT,FLA,5,3,17,37
2025020115,2025-10-23,DET,NYI,2,7,34,30
2025020115,2025-10-23,NYI,DET,7,2,30,34
2025020116,2025-10-23,NYR,SJS,5,6,27,24
2025020116,2025-10-23,SJS,NYR,6,5,24,27
2025020117,2025-10-23,STL,UTA,4,7,20,25
2025020117,2025-10-23,UTA,STL,7,4,25,20
2025020118,2025-10-23,NSH,VAN,2,1,35,22
2025020118,2025-10-23,VAN,NSH,1,2,22,35
2025020119,2025-10-23,DAL,LAK,2,3,31,25
2025020119,2025-10-23,LAK,DAL,3,2,25,31
2025020120,2025-10-23,SEA,WPG,3,0,28,32
2025020120,2025-10-23,WPG,SEA,0,3,32,28
2025020121,2025-10-23,CAR,COL,4,4,31,48
2025020121,2025-10-23,COL,CAR,4,4,48,31
2025020122,2025-10-23,EDM,MTL,6,5,29,27
2025020122,2025-10-23,MTL,EDM,5,6,27,29
2025020123,2025-10-24,BUF,TOR,5,3,30,34
2025020123,2025-10-24,TOR,BUF,3,5,34,30
2025020124,2025-10-24,NJD,SJS,3,1,29,17
2025020124,2025-10-24,SJS,NJD,1,3,17,29
2025020125,2025-10-24,CBJ,WSH,1,5,35,30
2025020125,2025-10-24,WSH,CBJ,5,1,30,35
2025020126,2025-10-24,CGY,WPG,3,5,33,32
2025020126,2025-10-24,WPG,CGY,5,3,32,33
2025020127,2025-10-25,NYI,PHI,3,3,26,26
2025020127,2025-10-25,PHI,NYI,3,3,26,26
2025020128,2025-10-25,BOS,COL,3,2,19,33
2025020128,2025-10-25,COL,BOS,2,3,33,19
2025020129,2025-10-25,ANA,TBL,3,4,40,33
2025020129,2025-10-25,TBL,ANA,4,3,33,40
2025020130,2025-10-25,FLA,VGK,3,0,26,17
2025020130,2025-10-25,VGK,FLA,0,3,17,26
2025020131,2025-10-25,MIN,UTA,2,6,35,41
2025020131,2025-10-25,UTA,MIN,6,2,41,35
2025020132,2025-10-25,BUF,TOR,3,4,26,23
2025020132,2025-10-25,TOR,BUF,4,3,23,26
2025020133,2025-10-25,DET,STL,6,4,28,29
2025020133,2025-10-25,STL,DET,4,6,29,28
2025020134,2025-10-25,CBJ,PIT,4,4,41,31
2025020134,2025-10-25,PIT,CBJ,4,4,31,41
2025020135,2025-10-25,OTT,WSH,7,1,34,13
2025020135,2025-10-25,WSH,OTT,1,7,13,34
2025020136,2025-10-25,MTL,VAN,4,3,24,31
2025020136,2025-10-25,VAN,MTL,3,4,31,24
2025020137,2025-10-25,LAK,NSH,4,4,40,25
2025020137,2025-10-25,NSH,LAK,4,4,25,40
2025020138,2025-10-25,CAR,DAL,2,3,28,34
2025020138,2025-10-25,DAL,CAR,3,2,34,28
2025020139,2025-10-25,EDM,SEA,2,3,33,23
2025020139,2025-10-25,SEA,EDM,3,2,23,33
2025020140,2025-10-26,COL,NJD,3,4,24,24
2025020140,2025-10-26,NJD,COL,4,3,24,24
2025020141,2025-10-26,TBL,VGK,2,1,28,19
2025020141,2025-10-26,VGK,TBL,1,2,19,28
2025020142,2025-10-26,MIN,SJS,5,6,33,25
2025020142,2025-10-26,SJS,MIN,6,5,25,33
2025020143,2025-10-26,UTA,WPG,3,2,32,30
2025020143,2025-10-26,WPG,UTA,2,3,30,32
2025020144,2025-10-26,CHI,LAK,1,3,23,22
2025020144,2025-10-26,LAK,CHI,3,1,22,23
2025020145,2025-10-26,DAL,NSH,3,2,28,25
2025020145,2025-10-26,NSH,DAL,2,3,25,28
2025020146,2025-10-26,CGY,NYR,5,1,30,31
2025020146,2025-10-26,NYR,CGY,1,5,31,30
2025020147,2025-10-26,EDM,VAN,3,4,29,27
2025020147,2025-10-26,VAN,EDM,4,3,27,29
2025020148,2025-10-27,PIT,STL,6,3,26,28
2025020148,2025-10-27,STL,PIT,3,6,28,26
2025020149,2025-10-27,BOS,OTT,2,7,28,23
2025020149,2025-10-27,OTT,BOS,7,2,23,28
2025020150,2025-10-28,PHI,PIT,2,2,34,26
2025020150,2025-10-28,PIT,PHI,2,2,26,34
2025020151,2025-10-28,CGY,TOR,3,4,29,37
2025020151,2025-10-28,TOR,CGY,4,3,37,29
2025020152,2025-10-28,BUF,CBJ,3,4,38,39
2025020152,2025-10-28,CBJ,BUF,4,3,39,38
2025020153,2025-10-28,ANA,FLA,2,2,17,33
2025020153,2025-10-28,FLA,ANA,2,2,33,17
2025020154,2025-10-28,BOS,NYI,5,2,22,35
2025020154,2025-10-28,NYI,BOS,2,5,35,22
2025020155,2025-10-28,CAR,VGK,3,6,24,35
2025020155,2025-10-28,VGK,CAR,6,3,35,24
2025020156,2025-10-28,NSH,TBL,2,5,20,32
2025020156,2025-10-28,TBL,NSH,5,2,32,20
2025020157,2025-10-28,MIN,WPG,3,4,35,21
2025020157,2025-10-28,WPG,MIN,4,3,21,35
2025020158,2025-10-28,DET,STL,5,2,20,22
2025020158,2025-10-28,STL,DET,2,5,22,20
2025020159,2025-10-28,DAL,WSH,1,0,19,24
2025020159,2025-10-28,WSH,DAL,0,1,24,19
2025020160,2025-10-28,CHI,OTT,7,3,26,24
2025020160,2025-10-28,OTT,CHI,3,7,24,26
2025020161,2025-10-28,COL,NJD,8,4,42,30
2025020161,2025-10-28,NJD,COL,4,8,30,42
2025020162,2025-10-28,EDM,UTA,6,3,24,23
2025020162,2025-10-28,UTA,EDM,3,6,23,24
2025020163,2025-10-28,NYR,VAN,2,0,25,23
2025020163,2025-10-28,VAN,NYR,0,2,23,25
2025020164,2025-10-28,MTL,SEA,4,3,21,21
2025020164,2025-10-28,SEA,MTL,3,4,21,21
2025020165,2025-10-28,LAK,SJS,4,3,14,40
2025020165,2025-10-28,SJS,LAK,3,4,40,14
2025020166,2025-10-29,CBJ,TOR,6,3,24,36
2025020166,2025-10-29,TOR,CBJ,3,6,36,24
2025020167,2025-10-30,BOS,BUF,4,3,22,40
2025020167,2025-10-30,BUF,BOS,3,4,40,22
2025020168,2025-10-30,CGY,OTT,3,3,29,38
2025020168,2025-10-30,OTT,CGY,3,3,38,29
2025020169,2025-10-30,DAL,TBL,1,2,21,33
2025020169,2025-10-30,TBL,DAL,2,1,33,21
2025020170,2025-10-30,NSH,PHI,1,4,33,18
2025020170,2025-10-30,PHI,NSH,4,1,18,33
2025020171,2025-10-30,CAR,NYI,6,2,34,27
2025020171,2025-10-30,NYI,CAR,2,6,27,34
2025020172,2025-10-30,STL,VAN,3,3,39,18
2025020172,2025-10-30,VAN,STL,3,3,18,39
2025020173,2025-10-30,MIN,PIT,1,4,27,34
2025020173,2025-10-30,PIT,MIN,4,1,34,27
2025020174,2025-10-30,CHI,WPG,3,6,24,32
2025020174,2025-10-30,WPG,CHI,6,3,32,24
2025020175,2025-10-30,EDM,NYR,3,4,36,35
2025020175,2025-10-30,NYR,EDM,4,3,35,36
2025020176,2025-10-30,NJD,SJS,2,5,31,28
2025020176,2025-10-30,SJS,NJD,5,2,28,31
2025020177,2025-10-30,DET,LAK,3,3,27,39
2025020177,2025-10-30,LAK,DET,3,3,39,27
2025020178,2025-10-31,COL,VGK,4,2,26,23
2025020178,2025-10-31,VGK,COL,2,4,23,26
2025020179,2025-10-31,NYI,WSH,3,1,23,23
2025020179,2025-10-31,WSH,NYI,1,3,23,23
2025020180,2025-10-31,ANA,DET,5,2,32,30
2025020180,2025-10-31,DET,ANA,2,5,30,32
2025020181,2025-11-01,BOS,CAR,2,1,22,29
2025020181,2025-11-01,CAR,BOS,1,2,29,22
2025020182,2025-11-01,PIT,WPG,2,5,30,34
2025020182,2025-11-01,WPG,PIT,5,2,34,30
2025020183,2025-11-01,CGY,NSH,2,4,35,24
2025020183,2025-11-01,NSH,CGY,4,2,24,35
2025020184,2025-11-01,COL,SJS,2,3,38,23
2025020184,2025-11-01,SJS,COL,3,2,23,38
2025020185,2025-11-01,DAL,FLA,3,3,22,28
2025020185,2025-11-01,FLA,DAL,3,3,28,22
2025020186,2025-11-01,BUF,WSH,3,3,24,34
2025020186,2025-11-01,WSH,BUF,3,3,34,24
2025020187,2025-11-01,MTL,OTT,4,3,27,17
2025020187,2025-11-01,OTT,MTL,3,4,17,27
2025020188,2025-11-01,PHI,TOR,2,5,33,27
2025020188,2025-11-01,TOR,PHI,5,2,27,33
2025020189,2025-11-01,CBJ,STL,3,2,35,39
2025020189,2025-11-01,STL,CBJ,2,3,39,35
2025020190,2025-11-01,MIN,VAN,5,2,28,28
2025020190,2025-11-01,VAN,MIN,2,5,28,28
2025020191,2025-11-01,LAK,NJD,1,4,44,22
2025020191,2025-11-01,NJD,LAK,4,1,22,44
2025020192,2025-11-01,CHI,EDM,2,3,29,30
2025020192,2025-11-01,EDM,CHI,3,2,30,29
2025020193,2025-11-01,NYR,SEA,3,2,27,13
2025020193,2025-11-01,SEA,NYR,2,3,13,27
2025020194,2025-11-02,TBL,UTA,4,2,26,27
2025020194,2025-11-02,UTA,TBL,2,4,27,26
2025020195,2025-11-02,CBJ,NYI,2,3,22,39
2025020195,2025-11-02,NYI,CBJ,3,2,39,22
2025020196,2025-11-02,CGY,PHI,2,1,21,18
2025020196,2025-11-02,PHI,CGY,1,2,18,21
2025020197,2025-11-02,ANA,NJD,4,1,29,33
2025020197,2025-11-02,NJD,ANA,1,4,33,29
2025020198,2025-11-02,DET,SJS,2,2,32,18
2025020198,2025-11-02,SJS,DET,2,2,18,32
2025020199,2025-11-03,PIT,TOR,3,4,37,20
2025020199,2025-11-03,TOR,PIT,4,3,20,37
2025020200,2025-11-03,EDM,STL,2,3,26,22
2025020200,2025-11-03,STL,EDM,3,2,22,26
2025020201,2025-11-03,NSH,VAN,4,5,29,36
2025020201,2025-11-03,VAN,NSH,5,4,36,29
2025020202,2025-11-03,CHI,SEA,1,3,30,24
2025020202,2025-11-03,SEA,CHI,3,1,24,30
2025020203,2025-11-04,BUF,UTA,1,2,18,35
2025020203,2025-11-04,UTA,BUF,2,1,35,18
2025020204,2025-11-04,MTL,PHI,4,4,20,42
2025020204,2025-11-04,PHI,MTL,4,4,42,20
2025020205,2025-11-04,BOS,NYI,3,3,27,33
2025020205,2025-11-04,NYI,BOS,3,3,33,27
2025020206,2025-11-04,CAR,NYR,3,0,32,26
2025020206,2025-11-04,NYR,CAR,0,3,26,32
2025020207,2025-11-04,DAL,EDM,3,3,27,26
2025020207,2025-11-04,EDM,DAL,3,3,26,27
2025020208,2025-11-04,MIN,NSH,3,2,24,34
2025020208,2025-11-04,NSH,MIN,2,3,34,24
2025020209,2025-11-04,COL,TBL,3,2,33,24
2025020209,2025-11-04,TBL,COL,2,3,24,33
2025020210,2025-11-04,DET,VGK,0,1,24,34
2025020210,2025-11-04,VGK,DET,1,0,34,24
2025020211,2025-11-04,ANA,FLA,7,3,32,21
2025020211,2025-11-04,FLA,ANA,3,7,21,32
2025020212,2025-11-04,LAK,WPG,3,0,26,23
2025020212,2025-11-04,WPG,LAK,0,3,23,26
2025020213,2025-11-05,TOR,UTA,5,3,19,24
2025020213,2025-11-05,UTA,TOR,3,5,24,19
2025020214,2025-11-05,STL,WSH,1,6,24,32
2025020214,2025-11-05,WSH,STL,6,1,32,24
2025020215,2025-11-05,CBJ,CGY,1,5,43,26
2025020215,2025-11-05,CGY,CBJ,5,1,26,43
2025020216,2025-11-05,CHI,VAN,5,2,28,45
2025020216,2025-11-05,VAN,CHI,2,5,45,28
2025020217,2025-11-05,SEA,SJS,1,6,30,23
2025020217,2025-11-05,SJS,SEA,6,1,23,30
2025020218,2025-11-06,BOS,OTT,3,2,25,22
2025020218,2025-11-06,OTT,BOS,2,3,22,25
2025020219,2025-11-06,BUF,STL,0,3,28,17
2025020219,2025-11-06,STL,BUF,3,0,17,28
2025020220,2025-11-06,MTL,NJD,3,4,19,28
2025020220,2025-11-06,NJD,MTL,4,3,28,19
2025020221,2025-11-06,PIT,WSH,5,3,31,30
2025020221,2025-11-06,WSH,PIT,3,5,30,31
2025020222,2025-11-06,CAR,MIN,4,3,27,24
2025020222,2025-11-06,MIN,CAR,3,4,24,27
2025020223,2025-11-06,NSH,PHI,1,3,24,26
2025020223,2025-11-06,PHI,NSH,3,1,26,24
2025020224,2025-11-06,ANA,DAL,7,5,25,26
2025020224,2025-11-06,DAL,ANA,5,7,26,25
2025020225,2025-11-06,TBL,VGK,6,3,27,32
2025020225,2025-11-06,VGK,TBL,3,6,32,27
2025020226,2025-11-06,FLA,LAK,5,2,24,26
2025020226,2025-11-06,LAK,FLA,2,5,26,24
2025020227,2025-11-07,DET,NYR,1,4,33,26
2025020227,2025-11-07,NYR,DET,4,1,26,33
2025020228,2025-11-07,MIN,NYI,5,2,26,27
2025020228,2025-11-07,NYI,MIN,2,5,27,26
2025020229,2025-11-07,CGY,CHI,0,4,33,27
2025020229,2025-11-07,CHI,CGY,4,0,27,33
2025020230,2025-11-07,SJS,WPG,2,1,28,33
2025020230,2025-11-07,WPG,SJS,1,2,33,28
2025020231,2025-11-08,NJD,PIT,1,1,24,34
2025020231,2025-11-08,PIT,NJD,1,1,34,24
2025020232,2025-11-08,OTT,PHI,3,2,14,22
2025020232,2025-11-08,PHI,OTT,2,3,22,14
2025020233,2025-11-08,DAL,NSH,5,4,22,21
2025020233,2025-11-08,NSH,DAL,4,5,21,22
2025020234,2025-11-08,BOS,TOR,5,3,39,33
2025020234,2025-11-08,TOR,BOS,3,5,33,39
2025020235,2025-11-08,MTL,UTA,6,2,23,27
2025020235,2025-11-08,UTA,MTL,2,6,27,23
2025020236,2025-11-08,TBL,WSH,3,2,20,30
2025020236,2025-11-08,WSH,TBL,2,3,30,20
2025020237,2025-11-08,NYI,NYR,5,0,26,33
2025020237,2025-11-08,NYR,NYI,0,5,33,26
2025020238,2025-11-08,BUF,CAR,3,6,22,35
2025020238,2025-11-08,CAR,BUF,6,3,35,22
2025020239,2025-11-08,SEA,STL,4,3,30,19
2025020239,2025-11-08,STL,SEA,3,4,19,30
2025020240,2025-11-08,COL,EDM,9,1,34,24
2025020240,2025-11-08,EDM,COL,1,9,24,34
2025020241,2025-11-08,CBJ,VAN,3,4,32,24
2025020241,2025-11-08,VAN,CBJ,4,3,24,32
2025020242,2025-11-08,ANA,VGK,4,3,29,39
2025020242,2025-11-08,VGK,ANA,3,4,39,29
2025020243,2025-11-08,FLA,SJS,1,3,39,23
2025020243,2025-11-08,SJS,FLA,3,1,23,39
2025020244,2025-11-09,CHI,DET,5,1,20,46
2025020244,2025-11-09,DET,CHI,1,5,46,20
2025020245,2025-11-09,LAK,PIT,3,2,27,33
2025020245,2025-11-09,PIT,LAK,2,3,33,27
2025020246,2025-11-09,CAR,TOR,5,4,47,20
2025020246,2025-11-09,TOR,CAR,4,5,20,47
2025020247,2025-11-09,OTT,UTA,4,2,25,31
2025020247,2025-11-09,UTA,OTT,2,4,31,25
2025020248,2025-11-09,DAL,SEA,2,1,25,31
2025020248,2025-11-09,SEA,DAL,1,2,31,25
2025020249,2025-11-09,CGY,MIN,0,2,36,19
2025020249,2025-11-09,MIN,CGY,2,0,19,36
2025020250,2025-11-09,COL,VAN,5,4,32,33
